"contentPlain","词义辨析","定语从句","短语辨析","固定句型","状语从句","句型","过去分词","现在分词","形容词","现在进行时","疑问句","一般现在时","表语从句","一般将来时","形式主语","被动语态","不定式","现在完成时","情态动词","一般过去时","主语从句","同位语从句","宾语从句","发音","过去完成时","过去进行时","将来进行时","其他","虚拟语气","现在完成进行时","不可数名词","不定代词","过去完成进行时","定冠词","零冠词","过去将来时","将来完成时"
"He was born in 1814 and was brought up on his father’s farm, in the hard rough way _______ peasant children in France are always accustomed.A．thatB．to whichC．in whichD．which","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Some people skip meals or eat only tiny amounts of food and may have conditions _______ rob the body of the nutrients _______ needs to grow and stay healthy.A．which…itB．that…thatC．where…thatD．where…it","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The film brought the time back to me _______ I used to wait for the ice cream truck to come by.A．whichB．thatC．whenD．where","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"She cooked her husband a delicious meal. 该句的句子结构是______.A．SVOOB．SVOCC．SVOD．SVA","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I find it important and necessary to master these new words. 划线部分是______.A．宾语B．补语C．定语D．状语","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Today, American English is in common international use. 划线部分是______.A．状语B．表语C．宾语D．谓语","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"After reaching your ______, you will have a day to explore and be amazed by this ancient city.A．nationalityB．strategyC．gymnasticsD．stadiumE．destination","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"They must be athletes who are ______ in their sports and also set good examples for others.A．mastersB．seniorsC．hostsD．adultsE．partners","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A soccer player should not ______ to fall down even if it helps his/her team.A．quitB．pretendC．competeD．designE．request","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The team that Lang Ping had built was ______.A．making senseB．comparing withC．falling apartD．taking control ofE．applying for","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"For more brochures about other package tours around Peru, ______ us at tourinfo@travelperu.org.A．commentB．recommendC．reviseD．debateE．contact","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"From there, you’ll spend one day travelling by boat to your ______ in the middle of the forest.A．civilisationB．accommodationC．castleD．campusE．organisation","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"As a player, Lang Ping brought ______ and glory to her country.A．flashB．creditC．sweatD．honourE．failure","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It is for this reason that Spanish is the main ______ language of Peru.A．extraB．flatC．powerfulD．officialE．fluent","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"But spending too much time online is unhealthy and makes it very difficult to ______ other things in life.A．focus onB．come alongC．make upD．clean upE．check out","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Finding time for both studies and extra-curricular activities is a big difficulty, so I need to make a workable ______.A．scheduleB．lectureC．goalD．pathE．topic","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"My adviser recommended that I should sign up for advanced ______ because I like English and I’m good at it.A．experimentB．balletC．literatureD．adventureE．package","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Senior high school is a ______.A．movementB．challengeC．championD．behaviourE．source","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"What is the best way for you to ______ your reading skills?A．improveB．designC．stressD．focusE．pack","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I miss my friends from junior high school, but I believe I will make new friends here, and there’s a lot to ______ at senior high.A．registerB．exchangeC．impressD．exploreE．track","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"This morning, I was worried that no one would talk to me. But I was wrong. I didn’t feel ______ or frightened at all.A．curiousB．annoyedC．confusedD．awkwardE．positive","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It is an event that would ______ (改变) my life.A．changeB．reviseC．fixD．recall","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Why was Han Jing a little anxious in the morning?A．Because she is not outgoing.B．Because no one talked to her.C．Because Math was difficult for her.D．Because the guy next to her tried to talk to her.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Which of the following classes did Han Jing have on her first day?A．The physics class.B．The English class.C．The chemistry class.D．The history class.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Which subject did Han Jing find it difficult?A．ChemistryB．EnglishC．MathD．History","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lily felt very ______ when everybody looks at her dirty face.A．outgoingB．happyC．awkwardD．formal","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"According to the results, voters’ opinions differ on a variety of  issues, such as gun control, illegal immigration and so on.A．potentialB．controversialC．financialD．official","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Written Chinese has also become an important means  China’s present is connected with its past.A．for whichB．on whichC．by whichD．from which","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eventually, the butterfly manages to reach the place _______ they will spend the winter.A．whichB．whenC．thatD．where","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Scientific and technological _____ make our life more convenient and comfortable.A．traditionsB．exchangesC．advancesD．challenges","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"They will seem easier to reach.A．S+V+OB．S+V+O+OCC．S+V+IO+DOD．S+V+P","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Of equal importance are good study habits, useful skills and a positive attitude.A．宾语B．表语C．状语D．主语","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"French wasn’t his  language, but he used to live in France, so he could speak a little.A．homeB．classicC．foreignD．native","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Every means  been tried, but we couldn’t open the lock.A．hasB．isC．haveD．having","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"All the audience stay in their seats, cheering for their teams, the rain.A．even thoughB．althoughC．thoughD．despite","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Thousands of people are  from illness after the disaster.A．trappingB．sufferingC．survivingD．breathing","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dangerous conditions and damaged roads will make it difficult to  food and supplies.A．aidB．deliverC．affectD．bury","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rescue teams provided food and water for the survivors, and______ were set up by the government to help the homeless.A．sheltersB．wellsC．cracksD．traps","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"He felt a  on his shoulder and turned around.A．tipB．tapC．clickD．whistle","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Soldiers and volunteers worked as hard as they could to pull away  and rocks, and rescue those who were trapped under the ruins.A．deathsB．injuriesC．bricksD．shelters","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"When I started thinking about fitness  weight, things began to change.A．rather thanB．better thanC．more thanD．other than","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"—An athlete should play only for his own country.—A．So do IB．That doesn’t make any sense.C．Good ideaD．Me too.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"By the way, it is your first time to China, ?A．is itB．aren’t youC．doesn’t itD．isn’t it","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Effective learning________ play an important role in improving the academic record and individual ability.A．measuresB．principlesC．policiesD．strategies","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"She soon got to know the local customs and finally________ the language.A．controlledB．masteredC．competedD．preferred","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"They scored five________ in the first half of the football game.A．goalsB．gradesC．numbersD．marks","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
