"contentPlain","词义辨析","一般将来时","句型","同位语从句","短语辨析","状语从句","定语从句","一般现在时","被动语态","一般过去时","其他","现在进行时","过去分词","过去完成时","形容词","现在完成时","不定代词","不定式","现在分词","主语从句","表语从句","宾语从句","过去进行时","现在完成进行时","情态动词","将来进行时","发音","虚拟语气","过去完成进行时","过去将来时","将来完成时","动名词"
"The topic is about Sports and Fitness.A．健康B．舞蹈C．自然D．芭蕾舞","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The artist combines different ________in the same painting .A．aidsB．techniquesC．goalsD．minds","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"_______ his method, Tom was sure that he would succeed in his experiment.A．Being improvedB．ImprovedC．To be improvedD．Having improved","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It was at 3 in the morning ________ the earthquake happened. Hundreds were killed, with a lot ________ in the ruins.A．that; buriedB．when; buriedC．that; buryingD．when; burying","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Those ______ have not got bikes may go by bus.A．thatB．whoC．不填D．which","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I will never forget the days ______ we spent together and ______ we made friends with some farmers.A．when; thatB．that; whenC．when; whenD．which; which","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"He talked a lot about things and persons ______ they remembered in the school.A．whichB．whoC．thatD．what","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The reason ______ he didn’t come was ______ he was ill.A．that; whyB．why; thatC．for that; thatD．for which; what","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"______ is known to us all, things can easily go wrong when people are under ______.A．Which; controlB．As; loadC．It; strengthD．As; stress","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The _______ on her face told me that she was in a blue mood.A．appearanceB．impressionC．attitudeD．expression","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sales director is a position ________ communication ability is just as important as sales.A．whoseB．whereC．whenD．why","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The secretary walked into the meeting room, ________ by a security guard, ________ face told everyone present something was wrong.A．following; the expression on hisB．following; the expression on whoseC．followed; the expression on hisD．followed; the expression on whose","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Up to now, the historian ________ two lectures to the freshmen, and he ________ one more to the seniors at this time next Friday in the hall.A．has delivered; will giveB．has delivered; will be givingC．delivers; will be givingD．delivered; is giving","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Mr. White is _________ our English teacher. He often helps us to deal with some personal affairs.A．no more thanB．other thanC．more thanD．rather than","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"On the 70th birthday of the PRC, many policemen and policewomen were called out to _________.A．take actionB．keep orderC．make senseD．watch out","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Despite the fact that the pandemic(瘟疫)is far from over, China’s economy is beginning to show ___ of recovery.A．signalsB．symbolsC．markD．signs","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"He said he was going to build a plane in his back yard, but I didn’t take him _________!A．obviouslyB．seriouslyC．entirelyD．heavily","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The last place  we visited was Chaoshan Custom Museum.A．whereB．thatC．whenD．why","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"There was  between the police and the public in catching the criminal.A．cooperationB．companyC．combinationD．relation","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"On the desk ________ a Chinese brush ________ he had made drawing.A．lay; with whichB．lied; by whichC．laid; with whichD．lay; by which","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"She is such a ________ girl that she never cries in public.A．sensibleB．sensitiveC．availableD．addicted","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The meeting was ________ fixed for the 10th, August, but later the unexpected landslide (泥石流) in Zhouqu in Gansu province made us put it off.A．presentlyB．obviouslyC．normallyD．originally","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"He greatly suffered _________ homesickness during his first few months abroad.A．ofB．fromC．onD．about","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The reason _________ the injection needs repeating every year is that the virus changes.A．whatB．whenC．whyD．which","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I find it hard to concentrate ________ my studies with some people having small talks around me.A．toB．forC．atD．on","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"They are the ________ who come from China.A．graduatorB．graduationC．graduatorsD．graduates","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Don’t forget the day ________ you were received into the Youth League.A．whenB．thatC．at whichD．where","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"He quickly focused the camera ________ the children.A．onB．inC．itD．at","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"This is the only book ________ I can find.A．thatB．whichC．itD．with which","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I live in the house ________ windows face south.A．whichB．whoseC．whereD．in that","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"This is the factory ________ we worked a year ago.A．whereB．thatC．whichD．on which","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The man ________ visited our school yesterday is from London.A．whoB．whichC．whomD．when","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"—What’s your plan for the holidays? —I____________ to visit my grandparents in the country. While you are enjoying yourself on the beach, I____________ on the farm at that time.A．am planning; will be helpingB．plan; am helpingC．will plan; am helpingD．will be planning; will be helping","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"He will put off the picnic until May 1st ________ he will be free.A．whenB．whichC．asD．that","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I’m hoping that self-driving cars are _______ soon to bring great convenience to our life.A．incredibleB．responsibleC．availableD．adjustable","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The New Year’s Eve dinner for Chinese people is a very special moment, ______ they share pleasure and food with their family members and friends.A．whereB．whenC．thatD．during that time","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"There has been too much rain recently, ______ serious floods in the local area.A．resulting inB．putting downC．wrapping upD．suffering from","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I would appreciate it if you can take my application into .A．literatureB．majorityC．symbolD．account","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"—We could go to an Italian or Chinese restaurant tonight. What do you think?—Either one is fine. I don’t have a ________.A．responsibilityB．preferenceC．companionD．deadline","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Though mom said she didn’t need the new bag for her birthday, I believed she was secretly ________.A．embarrassedB．confusedC．delightedD．inspired","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"China is building hundreds of “waste to energy” factories ______ rubbish can be used to produce power. Besides, it is also setting up a “waste-free” plan across the country.A．even ifB．in caseC．in orderD．so that","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I still remember the old days ______ I had in London years ago.A．thatB．in whichC．whenD．where","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The purpose of the project, if ________ to rice growing, will help increase the grain output.A．appliedB．is appliedC．applyingD．to apply","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"You need to ________ the button on the machine to get it working.A．pressB．shootC．computeD．strike","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"This mathematical model can ________ predict when the next volcano eruption will be.A．accuratelyB．actuallyC．elegantlyD．significantly","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mike is considering _______ the position as a nurse, which is often considered ______ a woman’s job.A．applying for; beingB．applying for; to beC．to apply to; to beD．to apply to; being","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"After the earthquake, the first thing the local government did was to provide ______ for the homeless families.A．accommodationB．equipmentC．occupationD．furniture","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The computer, _______ he paid ￥3,000, was once owned by his uncle.A．whichB．for whichC．thatD．to that","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
