"contentPlain","幂函数","函数单调性","指数函数","基本不等式","解不等式","函数奇偶性","分段函数","集合的运算","函数图象","函数零点","对数函数","特称（存在性）命题","恒成立问题","函数根分布","函数的概念","三角函数","复合函数","充要条件","容斥原理","集合","导数"
"已知常数m,n>0，函数f( x )=( m+1 )x^2-( m+n-1 )x+n ，命题D/：对任意的X∋|，都有f(x)>0成立的充要条件为n-3≤m；命题𝒪：若方程f(x)=x无实数解，则方程f( f(x) )=x也一定没有实数解.则以下说法正确的是（）A．命题  D/  为真命题，命题  𝒪  为真命题  B．命题  D/  为假命题，命题  𝒪  为真命题  C．命题  D/  为真命题，命题  𝒪  为假命题  D．命题  D/  为假命题，命题  𝒪  为假命题","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"已知函数f(x)=|ℝx|，若实数a,b满足b>a>0，且f( a )=f( b )，则下列说法不正确的是（）A．  a+2b∈( 3, +∞ )  B．  a+b-√(a^2+b^2)  不存在最小值，但是存在最大值  C．  a/1+a^2+b/1+b^2∈( 0, 1)  D．对于任意符合条件的  a,b  ，都有  a^b≠b^a","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"已知f( x )=|x+1|+|x-1，有f( a^2-2a )=f( a-1 )，则实数Q的值有（）个A．2个  B．3个  C．4个  D．无数个","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"若角θ̂的终边经过点P( a,5) ( a≠0 )，则下列说法正确的是（）A．  sinθ>0  B．  sinθ<0  C．  cosβ>0  D．  cosβ<0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"已知角𝐕̅是第四象限角，则下列不等式成立的是（）A．  tanαsinα<0  B．  sinαcosα<0  C．  tanα>0  D．  cosa<0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"下列三角函数值的符号为负的是（）A．  sn150^∘  B．  sin(-3π/2)  C．  cos(Ω-200^∘Ω)  D．  tan7π/3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"下列各组角中两个角终边不相同的一组是（）A．  420^∘  和  60^∘  B．  ℵ W W  和  |≫̅^c  C．  -510^∘  和  210^∘  D．  -70^∘  和  280^∘","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"若角𝐕̅与角β̂的终边相同，则β-Q 的终边在（）A．  𝐗̅  轴的非负半轴上  B．  𝐲  轴的非负半轴上  C．  𝐗̅  轴的非正半轴上  D．  𝐲  轴的非正半轴上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"已知函数f(x)=⟨1/2x^2+2x+2,x≤0
 ⌊log_zx⌋,x>0，若关于𝐗̅的方程f(x)=a有四个不同的实数解𝒳_|、𝒳_2、𝒳_3、x_4，且χ_1<χ_2<χ_3<χ_4，则x_3x_4^2+x_1+x_2/x_4的取值范围是（）A．  (-3,+∞)  B．  (-∞,3)  C．  [-3,3)  D．  (-3,3]","1","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0"
"已知函数f(x)是定义在区间[a^2-6,a]内的奇函数，且f(x)在区间(0,a]内的图象如图所示，则f(x)的单调递增区间为（）A．  [-2,-1]  B．  [-1,1]  C．  [-2,-1]  和  [1,2]  D．  [1,2]","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"已知函数f(x)是定义在R上的奇函数，g(x)是定义在R上的偶函数，若f( x )+g( x )=x^2-6x+7，则f(∂-1)+g(∂1)=（）A．12  B．13  C．14  D．15","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"若函数f( x )=a x^2+b x+7 是区间[-1+a,2a]内的偶函数，则a+b的值为（）A．  1/2  B．  1/3  C．  1/4  D．  1/5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"若函数f(x)是偶函数，且函数在区间(-∞,0)上单调递减，a=f( 3)，b=f(4)，c=f(θ-1)，则（）A．  a<b<c  B．  a<c<b  C．  c<b<a  D．  c<a<b","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"已知函数f(x)=1/x，g(x)=|x|，则（）A．  f(x)+g(x)  是奇函数  B．  f(x)-g(x)  是奇函数  C．  f(x)g(x)  是奇函数  D．  f[ g( x) ]  是奇函数","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"已知函数f(x)是偶函数，点( a,b ) ( a≠0,b≠0 )在f(x)的图象上，则f(x)必过点（）A．  ( - a, - b)  B．  (-a,b)  C．  ( - b , - a )  D．  ( b , - a)","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"已知全集U={-1,0,1,2,3,4} ,A=i 1,3}，则∁_UA=（）A．  i 0 , 2 , 4 _!  B．  ^t-1,0,2,4↑  C．  !,3⟩  D．  id-I,1,3j","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"在[-π,π]内，下列区间中使得sinx|≤1/2成立的是（）A．  [-π,-π/6]  B．  [-π/6 , π/6 ]  C．  [π/6,π/2]  D．  [π/6,π]","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"已知函数f(x)=x^2-2x，g(x)=a x+2(a>0)，若对任意x_1∈ℝ，都存在实数x_2∈[-2,+∞)，使得f(x_1)>g(x_2)，则实数Q的取值范围是（）A．  (3/2, +∞)  B．  ( 0 , + x )  C．  (0,3/2)  D．  (3/2,3)","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"函数| x|=2x^2+4x+1,x<0,      2/              a的图象上关于坐标原点对称的点共有（）A．3对  B．2对  C．1对  D．0对","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"定义*min{a,b}=a( a<b)b( a≥b，设f( x )=*min{|x-1|, 1/2x+1}，则方程f[f(t) ]-1/2=0的实根个数为（）A．3  B．4  C．5  D．6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"已知cosσcos/θ=-√(3)，则ℂ^CON/𝔹m c^-1的值为（）A．  √(3)/3  B．  √(λ)/3  C．  {3.  D．  -√(3)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"设函数f( x )=sinωx+1(ω>0)．已知f(x_1)=0,f(x_2)=2，且X_1-X_2的最小值为T/λ，则Ω=（）A．1  B．2  C．3  D．4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"“X>2”是“2^x-4/2^'>3”的（　　）A．充分不必要条件  B．必要不充分条件  C．充要条件  D．既不充分也不必要条件","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"借助信息技术，用二分法求函数f( x )=ln( x+1 )+2-2^3零点的近似值得到下表数据：  1.00  1.25  1.50  1.625    0.6931  0.4325  0.0879  -0.1193  则由表中的数据，可得函数f( x )=ln( x+1 )+2-2^3的一个零点的近似值为（精确度为0.1）（）A．1.5625  B．1.25  C．1.4375  D．1.46875","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"下列函数不宜用二分法求零点的是（）A．  f(x)=ln(x-1)+2  B．  f(x)=2x^3-5  C．  f( x )=x^2-2x-5  D．  f(x)=x^2+2√(3)x+3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"用二分法求函数f(x)=ln(x-1)+2/x在区间( 1,2 )内的零点，若要求精确度为0.01时，所需二分区间的次数最少为（）A．5  B．6  C．7  D．8","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"已知函数f(x)={[       2^x, x<0; f( x-2 ) , x≥0 ].当1/2≤m<3/4时，方程f( x )= - 1/8x+m的根的个数为（）A．0  B．1  C．2  D．3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"已知函数f(1-x)=1-x^2/x^2(x≠0)，则f(x)=（）A．  1/(x-1)^2-1(x≠0)  B．  1/(x-1)^2-1(x≠1)  C．  4/(x-1)^2-1(x≠0)  D．  4/(x-1)^2-1(x≠1)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"已知f(x-1)是偶函数，当x>-1时，f( x )=x^2+3/x+1，则f(←4)=（）A．  -15  B．15  C．  -S̃  D．5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"在整个数学当中，一个首要的概念是函数.函数的定义是在数学家的不断研究而得到发展和完善的.德国著名数学家狄利克雷（1803—1859）给出一个数学史上著名的函数实例：D(x)=1,x∈ℚ0,x∉ℚ，狄利克雷函数D(x)具体而深刻地显示了函数是数集到数集的映射这个现代函数的观点.下面给出下列四个结论：①函数y=D(x)是偶函数；②存在常数Jℳ使得函数y=D(x+m)是奇函数；③函数y=D(x-1)-1有无数个零点；④D(x+2024)=D(x)对任意x∈ℝ恒成立.其中，所有正确结论的个数是（）A．1个  B．2个  C．3个  D．4个","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"下列函数中，既是奇函数又在其定义域上为增函数的是（）A．  y=3x  B．  y=-1/x  C．  y=√(x)  D．  y=|x|","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"已知a,b,c∈ℝ，则下列语句能成为“a,b,c都不小于1”的否定形式的是（　　）A．  a,b,c  中至少有1个大于1  B．  a,b,c  都小于1  C．  a,b,c  都不大于1  D．  a<1  或  b<1  或  c⩽1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"已知函数f(x)=𝕙|x^-|，则f(x+1)（）A．是奇函数且在  (0,+∞)  上递减  B．是奇函数且在  (0,+∞)  上递增  C．是偶函数且在  (0,+∞)  上递减  D．是偶函数且在  (0,+∞)  上递增","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"已知偶函数f(x)的定义域为R，f(x)在[0,+x)上单调递增，则f((-2)，f(π)，f(-3)的大小关系是（）A．  f(π)>f((-3)>/((-2)  B．  f( π )>f( - 2 )>f( - 3 )  C．  f( π )<f( - 3 )<f( - 2 )  D．  f( π )<f( - 2 )<f( - 3 )","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"已知函数f(x)=a^a x^2-2ω（a>0，且a≠1）在区间[4, 7]上单调递增，则实数Q的取值范围为（）A．  (0,1/7)∪(1,4)  B．  [1/7,1/4]∪(1,+∞)  C．  (0,1/7)∪[1/4 , +∞)  D．  (0,1/7)∪(1,+∞)","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"函数y=|cosx| , x∈[0 , 3π/4 ]的值域为（）A．  [1/2,1]  B．  ⌊1/2,y2/2⌋  C．  [0,1]  D．  ( 0, 1 ]","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"函数f( x )=sinωx-√(3)cosωx( x∈𝐑 , ω>0)的图像与𝐗̅轴的两个相邻交点的距离是T/λ，若将f(x)的图象向左平移𝐓/λ个单位长度，再把图象上所有点的横坐标伸长到原来的2倍，纵坐标不变，得到𝔤(x)的图象，则𝔤(x)的表达式是（）A．  g( x )=2sin(x+π/6 )  B．  g(x)=2sin(x-π/6)  C．  g(x)=2sin(x-π/12)  D．  g(x)=2sin(x-π/24)","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0"
"已知函数f(x)=x^2+4x-1,x≤01/2x-2,x>0，若函数y=f(x)的图象与函数y=k的图象有3个交点，则实数k̅的取值范围是（）A．  [-5,+∞)  B．  ( - 2 , + ∞)  C．  (-5,-2]  D．  (-2,-1]","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
"函数y=x^2-b x+c的零点为1，2，则不等式x^2+c x+b<0的解集为（）A．  ^♭x⌋-1<x<3_!^↑  B．  |x|x<-3  或  X⩾||  C．  |z|-3c_x-𝔽  D．  |x|x<-1  或  10^+3/3","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"函数f(x)=(2x-1)^0/√(2-x)的定义域为（）A．  (-∞,2]  B．  (-∞,2)  C．  (- ∞,1/2) ∪(1/2 ,2)  D．  (- ∞,1/2)∪(1/2 ,2)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"已知集合.M={0,1,2},N={x∈N^*|x<3}^|,M∩}N（）A．  i.0,1,2^3  B．  {1,2}  C．  |x| 0≤x<3|  D．  x⃗|θ<χ<x⃗·x⃗·x⃗","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"某圆中一条弦长所对的圆心角为T/3，则圆的半径J和弦长d的大小关系为（）A．  d=2r  B．  2d=r  C．  d=r  D．  d=4r","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"要在半径O d=1.00mm的圆形金属板上截取一块扇形板，使其圆心角∠A O B= 1.12rad，则弧4B的长为（）A．110mm  B．112mm  C．114mm  D．116mm","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"将≤Sℋ/…弧度化为角度为（）A．  |SO^∘  B．  ℷ()/0)^∞  C．  𝔖()/()^∞  D．  6\\","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"关于弧度制，下列说法正确的是（）A．正角或者负角的弧度数都是正数  B．四分之一圆所对的圆心角是  T/λ  C．角的顶点在原点，始边与  𝐗̅  轴非负半轴重合，角的终边旋转一周得到的角的大小等于  2π  D．用角度制和弧度制度量角，角的大小都与圆的半径有关","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"下列函数中，是偶函数且不存在零点的是（）A．  y=x^2  B．  y=√(x)  C．  y=x^4( x>0 )  D．  y=|x|+1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"已知α,β是锐角，且1+sin2α/cos2α=1-cos2β/sin2β，则（）A．  α-β=π/2  B．  2β-α=π/2  C．  β-α=π/4  D．  2β-α=π/4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"若cosαsin(a)+sin2α/cos(π/2+α)sinα+1=1/sin2a+1/tan2a，则（）A．  tanα=2  B．  ⌊Ωπα=1  C．  tana=√(2)/2  D．  tanα=1/2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"若 0<a<π/4，sinωcos0sin^2(cos^2ω^2ω^2ω^2ω^2，则（）A．  tan2α=-1  B．  tan2α=1  C．  tanQ/2= - 1  D．  tanQ/2=1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"已知π/2<a<π，则cosΩ√(1-sinR/1+sina) -√(1-2sinacosa)=（）A．  sinα+1  B．  -1-cosa  C．  - 1+sinα  D．  cosa-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"|ύ|d()-‖⊤||⟩/||+‖▽‖‖+‖‖+‖（）A．  sin(α-β)  B．  cos(α-β)  C．  tan(α-β)  D．  tan(β-α)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"已知tan( α+β )=2,tan( α-β )=4，则tan2α·tan2β（）A．  - λ/λ 1  B．  4/2!  C．  - 2/21  D．  2/2!","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"已知θ̂为锐角，cosθ+sinθ=24/7sinθcosθ，则sn2θ=（）A．  7/9  B．  ±7/9  C．  4√(2)/9  D．  ±4√(2)/9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"已知2π/3<α<π，且cos(α-π/3)-cosa=√(3)/3，则cos(α-π/6)=（）A．  √((5))/3  B．  √(6)/3  C．  -2√(2)/3  D．  2√(2)/3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"在Δ d B C中，已知tanA·tanB是关于𝐗̅的方程x^2-√(3) k x+1+k=0的两个根，则角C=（）A．  T/3  B．  2π/3  C．  3ℳ̅/4  D．  5π/6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"已知0<a<π，且cosa=-1/7，则cosα/2=（）A．  √(2)/λ  B．  √(3)/2  C．  -√(21)/7  D．  √(21)/7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"函数 f( x )=x^2+2( a-1)x^++2在区间(-c,4)上单调递减，则a的取值范围是（）A．  [-3,+∞)  B．  (-∞,-3]  C．  (-∞,5)  D．  [3,+∞)","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"已知3^a=4^b=36，则2/a+1/b的值为（）A．2  B．1  C．3  D．6","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"函数y=1/log_2(x-1)的定义域为（）A．  |x|x>1|^2  B．  ι  x|ι> 1  ，且  x≠2↑  C．  i χ ⟩ >∼2 ⟩  D．  R","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"若偶函数f(x)的定义域为R，且其图象与g(x)=x^2+2x-5有相同的对称轴，若当- 1≤x≤0时，f(x)=(0.75)^x-1，则有（）A．  f( 1.01 )<f( - 2 )<f( - 0.95)  B．  f(∇-2∇)<f(∇-0.95)<f(∇1.01)  C．  f( - 2 )<f( 1.01 )<f( - 0.95 )  D．  f(∂-0.95)<f(∇1.01)<f(∇-2)","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"函数f(x)=5^x+5^x/x^3的图象大致为（）A．    B．    C．    D．","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"已知函数f( x+1)=a/1+2^-x满足f((1)=1，则f(x)在区间[-1,1]内的最小值为（）A．  2/5  B．  3/5  C．  𝒟/  D．  λ/2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"已知函数f( x )=(1/2a+1)^x+b恒过定点( 0 , - 2 )，且在R上为减函数，则∇_a b的取值范围为（）A．  ( 0 , 4 )  B．  ( 0,2 )  C．  ( -2 , 0 )  D．  ( 0 , 6 )","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"体内癌细胞初期增加得很缓慢，但到了晚期就急剧增加，若用𝐲表示体内癌细胞的数量，𝐼表示时间，则下列能反映体内癌细胞数量随时间变化的函数是（）A．  y=(1/4)^t(t>0)  B．  y=4^t(t>0)  C．  y=4t(t>0)  D．  y=t^1/4(t>0)","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"函数f(x)=a^x-b（a>0，且a≠1）的图象不经过第二象限，则a^b的取值范围为（）A．  ( 0 , + x )  B．  ( 1, +𝒟 )  C．  (-∞, -1)  D．  (-∞,0)","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"已知幂函数y=x^σ，当𝐕̅取不同的正数时，在区间[0,1]上它们的图象是一族曲线（如图）.设点d(1,0)，B(0,1)，连接4B，线段4B恰好被其中的两个幂函数y=x^σ，y=x^β的图象三等分，即有B M!=|M N|=|N A，那么αβ=（）A．  1/3  B．  𝒟/  C．1  D．3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"已知函数f(x)=1/1+3^∘，则f(3)+f(1/3)的值等于（）A．1  B．2  C．3  D．9","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"若a=log_n𝐞，b=(√(π) )^2，c=(1/λ)^-1/3，则Q，∂，𝒞的大小关系为（）A．  b<a<c  B．  a<c<b  C．  c<a<b  D．  a<b<c","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"sinsin/6=（）A．  1/2  B．  -1/2  C．  √(3)/2  D．  √(2)/λ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"设f(x)是定义域为R的奇函数，且f(|+x)=f(←x).若f(1/3)=1/3，则f(5/3)=（）.A．  - Σ̅/3  B．  - 1/3  C．  1/3  D．  5/3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"若a>b>1>c>0>d，则下列不等式恒成立的是（）A．  a d>b^d  B．  d c^a<d b^a  C．  α^c>≥b^c  D．  b c_b^a<d b^n/b","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"已知幂函数f( x )=( m^2-m-5 ) x^m的图象关于𝐲轴对称，则f(2m+2)=（）A．  1/2  B．  1/4  C．  1/8  D．  1/16","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"下列函数中，在其定义域内既是奇函数又是增函数的是（）A．  y=1/x  B．  y=-|x|  C．  y=x^3  D．  y=x^2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"函数f(x)=x^2-2,x<0√(x) , x≥0的图象大致为（）A．    B．    C．    D．","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"已知函数f(x)=x^1-2m^2的图象过点(2,√(2))，则实数m=（）A．  1/2  B．  √(3)/2  C．  √(3)/2  或  √(3)/[ √(3) ]  D．  1/2  或  -1/2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"下列函数是幂函数的是（）A．  y=(x+1)^2  B．  y=x+1/χ  C．  y=x^4  D．  y=5^∘","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"已知角α,β满足cosβ=1/3 , cosocos( a+β )=1/4，则cos(2α+β)=（）A．  1/3  B．  1/4  C．  1/6  D．  1/8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"已知cos( α+β )=1/2 ,cosαcosβ=5/12，则cos^2a+cos^2β=（）A．  3/2  B．  λ/2  C．  7/6  D．  9/8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
